Pan_gene_id,Rep_transcript,B73,Tzi8,Ky21,M162W,Ms71,Oh7B,Oh43,M37W,Mo18W,NC350,HP301,Il14H,P39,CML52,CML69,Ki11,CML228,CML247,CML277,CML322,CML333,Ki3,CML103,Tx303,NC358,B97,na_count,class,Subgenome,number_genome_presence
Zm00020ab234790,Zm00020ab234790_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00020ab234790_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00020ab241290,Zm00020ab241290_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00020ab241290_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00020ab241980,Zm00020ab241980_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00020ab241980_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00020ab241990,Zm00020ab241990_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00020ab241990_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00020ab243740,Zm00020ab243740_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00020ab243740_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00020ab245940,Zm00020ab245940_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00020ab245940_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00020ab245950,Zm00020ab245950_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00020ab245950_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00020ab248210,Zm00020ab248210_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00020ab248210_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00020ab248220,Zm00020ab248220_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00020ab248220_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00020ab249960,Zm00020ab249960_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00020ab249960_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00020ab250030,Zm00020ab250030_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00020ab250030_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00020ab250920,Zm00020ab250920_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00020ab250920_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00020ab251770,Zm00020ab251770_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00020ab251770_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00020ab251780,Zm00020ab251780_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00020ab251780_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00020ab251790,Zm00020ab251790_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00020ab251790_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00020ab251800,Zm00020ab251800_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00020ab251800_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00020ab251810,Zm00020ab251810_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00020ab251810_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00020ab251820,Zm00020ab251820_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00020ab251820_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00020ab251950,Zm00020ab251950_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00020ab251950_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00020ab251960,Zm00020ab251960_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00020ab251960_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00020ab252040,Zm00020ab252040_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00020ab252040_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00020ab252050,Zm00020ab252050_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00020ab252050_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00020ab253550,Zm00020ab253550_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00020ab253550_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00020ab254020,Zm00020ab254020_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00020ab254020_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00020ab254870,Zm00020ab254870_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00020ab254870_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00020ab256250,Zm00020ab256250_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00020ab256250_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00020ab258820,Zm00020ab258820_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00020ab258820_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00020ab258830,Zm00020ab258830_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00020ab258830_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00020ab258840,Zm00020ab258840_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00020ab258840_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00020ab258910,Zm00020ab258910_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00020ab258910_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00020ab258920,Zm00020ab258920_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00020ab258920_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00020ab260490,Zm00020ab260490_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00020ab260490_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00020ab261460,Zm00020ab261460_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00020ab261460_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00020ab261470,Zm00020ab261470_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00020ab261470_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00020ab261480,Zm00020ab261480_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00020ab261480_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00020ab264640,Zm00020ab264640_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00020ab264640_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00020ab264850,Zm00020ab264850_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00020ab264850_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00020ab265240,Zm00020ab265240_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00020ab265240_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00020ab265410,Zm00020ab265410_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00020ab265410_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00020ab266300,Zm00020ab266300_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00020ab266300_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00020ab266680,Zm00020ab266680_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00020ab266680_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00020ab266880,Zm00020ab266880_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00020ab266880_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00020ab266890,Zm00020ab266890_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00020ab266890_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00020ab266900,Zm00020ab266900_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00020ab266900_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00020ab266970,Zm00020ab266970_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00020ab266970_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00020ab268370,Zm00020ab268370_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00020ab268370_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00020ab268380,Zm00020ab268380_T002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00020ab268380_T002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00020ab269220,Zm00020ab269220_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00020ab269220_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00020ab269440,Zm00020ab269440_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00020ab269440_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00020ab269990,Zm00020ab269990_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00020ab269990_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00020ab270130,Zm00020ab270130_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00020ab270120_T001;Zm00020ab270130_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00020ab270590,Zm00020ab270590_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00020ab270590_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00020ab270600,Zm00020ab270600_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00020ab270600_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00020ab270610,Zm00020ab270610_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00020ab270610_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00020ab273580,Zm00020ab273580_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00020ab273580_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00020ab273700,Zm00020ab273700_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00020ab273700_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00020ab273730,Zm00020ab273730_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00020ab273730_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00020ab273750,Zm00020ab273750_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00020ab273750_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00020ab273760,Zm00020ab273760_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00020ab273760_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00020ab273770,Zm00020ab273770_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00020ab273770_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00020ab273780,Zm00020ab273780_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00020ab273780_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00020ab273800,Zm00020ab273800_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00020ab273800_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00020ab274020,Zm00020ab274020_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00020ab274020_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00020ab275620,Zm00020ab275620_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00020ab275620_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00020ab275630,Zm00020ab275630_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00020ab275630_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00020ab275820,Zm00020ab275820_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00020ab275820_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00020ab276500,Zm00020ab276500_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00020ab276500_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00020ab276510,Zm00020ab276510_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00020ab276510_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00020ab277240,Zm00020ab277240_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00020ab277240_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00020ab278690,Zm00020ab278690_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00020ab278690_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00020ab279070,Zm00020ab279070_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00020ab279070_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00020ab279080,Zm00020ab279080_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00020ab279080_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00020ab279090,Zm00020ab279090_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00020ab279090_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00020ab280510,Zm00020ab280510_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00020ab280510_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00020ab280520,Zm00020ab280520_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00020ab280520_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00020ab280830,Zm00020ab280830_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00020ab280830_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00020ab283610,Zm00020ab283610_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00020ab283610_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00020ab284700,Zm00020ab284700_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00020ab284700_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00020ab284710,Zm00020ab284710_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00020ab284710_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00020ab285030,Zm00020ab285030_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00020ab285030_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00020ab285440,Zm00020ab285440_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00020ab285440_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00020ab285550,Zm00020ab285550_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00020ab285550_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00020ab285850,Zm00020ab285850_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00020ab285850_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00020ab285860,Zm00020ab285860_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00020ab285860_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00020ab287430,Zm00020ab287430_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00020ab287430_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00020ab287440,Zm00020ab287440_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00020ab287440_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00020ab287630,Zm00020ab287630_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00020ab287630_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00020ab287780,Zm00020ab287780_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00020ab287780_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00020ab287790,Zm00020ab287790_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00020ab287790_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00020ab288690,Zm00020ab288690_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00020ab288690_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00020ab288700,Zm00020ab288700_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00020ab288700_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00020ab289180,Zm00020ab289180_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00020ab289180_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00020ab289190,Zm00020ab289190_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00020ab289190_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00020ab289860,Zm00020ab289860_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00020ab289860_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00020ab289870,Zm00020ab289870_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00020ab289870_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00020ab289880,Zm00020ab289880_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00020ab289880_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00020ab289890,Zm00020ab289890_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00020ab289890_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00020ab291970,Zm00020ab291970_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00020ab291970_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00020ab291980,Zm00020ab291980_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00020ab291980_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00020ab292950,Zm00020ab292950_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00020ab292950_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00020ab293370,Zm00020ab293370_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00020ab293370_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00020ab294550,Zm00020ab294550_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00020ab294550_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00020ab295210,Zm00020ab295210_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00020ab295210_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00020ab295220,Zm00020ab295220_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00020ab295220_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00020ab295230,Zm00020ab295230_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00020ab295230_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00020ab295240,Zm00020ab295240_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00020ab295240_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00020ab295830,Zm00020ab295830_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00020ab295830_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00020ab295950,Zm00020ab295950_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00020ab295950_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00020ab296300,Zm00020ab296300_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00020ab296300_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
Zm00020ab297270,Zm00020ab297270_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00020ab297270_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,PrivateGene,NA,1
