"","Query_gene","B73","Tzi8","Ky21","M162W","Ms71","Oh7B","Oh43","M37W","Mo18W","NC350","HP301","Il14H","P39","CML52","CML69","Ki11","CML228","CML247","CML277","CML322","CML333","Ki3","CML103","Tx303","NC358","B97","occurance_genome","Min_copy","Max_copy","spread"
"1656","Zm00001eb154190_T001",1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,26,1,2,1
"1657","Zm00001eb154350_T001",1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,26,1,3,2
"1658","Zm00001eb154410_T001",1,1,1,1,1,1,2,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"1659","Zm00001eb154520_T001",1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"1660","Zm00001eb154850_T001",1,2,1,1,2,1,2,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,2,26,1,2,1
"1661","Zm00001eb154990_T001",1,1,1,1,1,2,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,2,1,1,1,26,1,2,1
"1662","Zm00001eb155000_T001",1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,1,3,2
"1663","Zm00001eb155010_T001",1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,26,1,2,1
"1664","Zm00001eb155160_T001",1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"1665","Zm00001eb155220_T001",1,1,2,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,2,20,0,2,2
"1666","Zm00001eb155360_T001",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,26,1,2,1
"1667","Zm00001eb155610_T001",1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,26,1,2,1
"1668","Zm00001eb155640_T004",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"1669","Zm00001eb155880_T001",1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"1670","Zm00001eb156060_T001",1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,26,1,2,1
"1671","Zm00001eb156220_T001",1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"1672","Zm00001eb156310_T001",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,26,1,2,1
"1673","Zm00001eb156320_T002",1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"1674","Zm00001eb156350_T001",1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"1675","Zm00001eb156390_T001",1,0,0,2,1,2,1,0,0,3,0,1,0,0,0,1,1,0,0,1,2,2,0,0,0,1,13,0,3,3
"1676","Zm00001eb156530_T001",1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,26,1,2,1
"1677","Zm00001eb156620_T001",1,1,2,2,2,3,2,2,1,1,2,2,2,1,1,2,2,2,2,1,2,2,1,1,2,1,26,1,3,2
"1678","Zm00001eb156680_T001",1,1,1,0,1,1,0,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,0,3,3
"1679","Zm00001eb156860_T001",1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,26,1,2,1
"1680","Zm00001eb156870_T001",1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,26,1,2,1
"1681","Zm00001eb156920_T001",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,26,1,2,1
"1682","Zm00001eb157160_T003",1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"1683","Zm00001eb157280_T001",1,1,1,1,1,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"1684","Zm00001eb157350_T001",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,26,1,2,1
"1685","Zm00001eb157380_T002",1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"1686","Zm00001eb157410_T001",1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,26,1,2,1
"1687","Zm00001eb157460_T001",1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,0,0,1,24,0,2,2
"1688","Zm00001eb157490_T002",1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"1689","Zm00001eb157530_T005",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,26,1,2,1
"1690","Zm00001eb157580_T001",1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"1691","Zm00001eb157620_T001",1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"1692","Zm00001eb157660_T001",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,26,1,2,1
"1693","Zm00001eb157730_T001",1,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,1,1,2,2,2,2,2,1,2,26,1,2,1
"1694","Zm00001eb157790_T001",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,26,1,2,1
"1695","Zm00001eb157880_T001",1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"1696","Zm00001eb157900_T001",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,26,1,2,1
"1697","Zm00001eb158000_T001",1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,26,1,2,1
"1698","Zm00001eb158020_T001",1,1,2,2,1,1,2,1,1,2,1,2,1,2,1,1,2,1,2,1,1,1,1,1,1,1,26,1,2,1
"1699","Zm00001eb158080_T001",1,2,2,2,2,1,2,1,2,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,26,1,2,1
"1700","Zm00001eb158470_T002",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"1701","Zm00001eb158550_T001",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,26,1,2,1
"1702","Zm00001eb158620_T001",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,26,1,2,1
"1703","Zm00001eb158680_T001",1,2,1,2,1,1,1,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"1704","Zm00001eb158690_T002",1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,1,1,1,26,1,2,1
"1705","Zm00001eb158780_T003",1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"1706","Zm00001eb158790_T005",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,26,1,2,1
"1707","Zm00001eb158860_T001",1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"1708","Zm00001eb158960_T006",1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,26,1,2,1
"1709","Zm00001eb159090_T001",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,26,1,2,1
"1710","Zm00001eb159110_T002",1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,3,1,1,3,1,1,1,26,1,3,2
"1711","Zm00001eb159160_T002",1,2,1,2,2,1,1,1,1,2,1,1,1,1,2,1,1,1,2,1,1,1,1,1,2,2,26,1,2,1
"1712","Zm00001eb159190_T002",1,1,1,1,2,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,15,0,2,2
"1713","Zm00001eb159350_T002",1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,26,1,2,1
"1714","Zm00001eb159390_T001",1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,26,1,2,1
"1715","Zm00001eb159450_T001",1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"1716","Zm00001eb159460_T001",1,0,1,1,2,1,0,1,1,0,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,18,0,2,2
"1717","Zm00001eb159490_T005",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,26,1,2,1
"1718","Zm00001eb159560_T005",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,26,1,2,1
"1719","Zm00001eb159840_T001",1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"1720","Zm00001eb159890_T001",1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"1721","Zm00001eb160220_T001",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,26,1,2,1
"1722","Zm00001eb160430_T003",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,26,1,2,1
"1723","Zm00001eb160670_T001",1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,1,3,2
"1724","Zm00001eb160710_T001",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"1725","Zm00001eb160730_T001",1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"1726","Zm00001eb160750_T001",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"1727","Zm00001eb160760_T001",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"1728","Zm00001eb160770_T001",1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"1729","Zm00001eb161110_T001",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,26,1,2,1
"1730","Zm00001eb161120_T001",1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,26,1,2,1
"1731","Zm00001eb161360_T003",1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"1732","Zm00001eb161380_T001",1,0,0,1,1,1,0,1,0,4,0,2,2,0,0,0,0,1,0,0,0,6,0,0,0,0,10,0,6,6
"1733","Zm00001eb161460_T001",1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"1734","Zm00001eb161500_T001",1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,26,1,2,1
"1735","Zm00001eb161560_T001",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,26,1,2,1
"1736","Zm00001eb161590_T001",1,2,2,1,2,1,2,2,2,2,1,2,2,1,1,2,1,2,2,2,2,2,2,1,1,1,26,1,2,1
"1737","Zm00001eb161610_T001",1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"1738","Zm00001eb161710_T002",1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"1739","Zm00001eb161880_T001",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,1,1,1,1,1,1,26,1,3,2
"1740","Zm00001eb162110_T001",1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2,2,1,26,1,2,1
"1741","Zm00001eb162250_T001",1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,26,1,2,1
"1742","Zm00001eb162290_T002",1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"1743","Zm00001eb162360_T001",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,26,1,2,1
"1744","Zm00001eb162470_T001",1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"1745","Zm00001eb162560_T001",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,26,1,2,1
"1746","Zm00001eb162740_T001",1,1,1,1,2,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"1747","Zm00001eb162840_T001",1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,2,2,2,1,11,0,2,2
"1748","Zm00001eb162870_T001",1,1,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,1,1,0,1,1,1,1,12,0,2,2
"1749","Zm00001eb162880_T001",1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"1750","Zm00001eb163140_T001",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"1751","Zm00001eb163240_T002",1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,2,2,1,1,2,1,1,26,1,2,1
"1752","Zm00001eb163300_T001",1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,26,1,2,1
"1753","Zm00001eb163330_T003",1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"1754","Zm00001eb163510_T001",1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"1755","Zm00001eb163560_T001",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,26,1,2,1
"1756","Zm00001eb163600_T001",1,1,1,2,1,0,1,1,0,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,24,0,2,2
"1757","Zm00001eb163700_T001",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,26,1,2,1
"1758","Zm00001eb163710_T001",1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"1759","Zm00001eb163780_T001",1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,26,1,2,1
"1760","Zm00001eb163830_T001",1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"1761","Zm00001eb163850_T001",1,2,1,2,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,24,0,2,2
"1762","Zm00001eb164020_T001",1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"1763","Zm00001eb164140_T001",1,1,2,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,1,3,2
"1764","Zm00001eb164150_T001",1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,1,1,1,26,1,2,1
"1765","Zm00001eb164210_T001",1,1,1,1,1,0,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,25,0,2,2
"1766","Zm00001eb164400_T001",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,26,1,2,1
"1767","Zm00001eb164410_T002",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,26,1,2,1
"1768","Zm00001eb164610_T001",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,26,1,2,1
"1769","Zm00001eb164620_T001",1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"1770","Zm00001eb164860_T002",1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,25,0,2,2
"1771","Zm00001eb164950_T001",1,0,1,1,1,1,1,1,1,1,1,1,1,3,1,1,3,1,1,1,1,3,1,1,2,1,25,0,3,3
"1772","Zm00001eb164960_T001",1,0,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,1,1,2,1,25,0,2,2
"1773","Zm00001eb165040_T002",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,26,1,2,1
"1774","Zm00001eb165340_T001",1,1,3,2,2,2,4,1,1,1,1,1,2,2,1,2,2,2,1,1,1,2,1,1,2,2,26,1,4,3
"1775","Zm00001eb165400_T002",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,26,1,2,1
"1776","Zm00001eb165430_T001",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,26,1,2,1
"1777","Zm00001eb165450_T001",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,26,1,2,1
"1778","Zm00001eb165480_T001",1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,26,1,2,1
"1779","Zm00001eb165490_T001",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,26,1,2,1
"1780","Zm00001eb165770_T001",1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,26,1,2,1
"1781","Zm00001eb165860_T001",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,26,1,2,1
"1782","Zm00001eb165890_T002",1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"1783","Zm00001eb166120_T003",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,26,1,2,1
"1784","Zm00001eb166140_T001",1,1,1,0,1,2,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,22,0,2,2
"1785","Zm00001eb166220_T001",1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,26,1,2,1
"1786","Zm00001eb166270_T001",1,1,1,0,0,1,0,1,0,1,0,1,2,1,0,0,1,0,1,0,1,1,0,0,0,1,14,0,2,2
"1787","Zm00001eb166450_T002",1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,26,1,2,1
"1788","Zm00001eb166490_T001",1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"1789","Zm00001eb166570_T001",1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"1790","Zm00001eb166680_T001",1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"1791","Zm00001eb166850_T002",1,1,2,2,1,2,2,1,1,2,1,1,1,2,2,4,2,2,2,2,1,2,2,1,1,1,26,1,4,3
"1792","Zm00001eb167000_T001",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,26,1,2,1
"1793","Zm00001eb167010_T001",1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,26,1,2,1
"1794","Zm00001eb167300_T003",1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"1795","Zm00001eb167310_T003",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,26,1,2,1
"1796","Zm00001eb167480_T001",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,26,1,2,1
"1797","Zm00001eb167510_T004",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,26,1,2,1
"1798","Zm00001eb167550_T001",1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"1799","Zm00001eb167940_T003",1,2,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"1800","Zm00001eb167950_T001",1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"1801","Zm00001eb168100_T001",1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,2,2,1,1,1,1,1,2,1,26,1,2,1
"1802","Zm00001eb168110_T001",1,0,0,0,0,0,1,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,2,2
"1803","Zm00001eb168160_T001",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,26,1,2,1
"1804","Zm00001eb168170_T001",1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,26,1,2,1
"1805","Zm00001eb168200_T001",1,2,1,1,1,1,1,1,2,2,1,3,1,1,1,1,1,2,1,1,2,1,1,1,1,1,26,1,3,2
"1806","Zm00001eb168600_T002",1,0,0,1,1,1,1,0,1,0,0,1,1,1,2,0,1,0,1,0,0,1,1,0,0,0,14,0,2,2
"1807","Zm00001eb168670_T001",1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,0,1,1,1,1,1,1,25,0,2,2
"1808","Zm00001eb168770_T001",1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,25,0,2,2
"1809","Zm00001eb168940_T001",1,0,2,0,3,3,4,0,0,0,0,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,9,0,4,4
"1810","Zm00001eb169020_T001",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,26,1,2,1
"1811","Zm00001eb169200_T001",1,1,1,1,2,1,1,1,1,2,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,2,26,1,2,1
"1812","Zm00001eb169410_T004",1,1,1,1,2,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"1813","Zm00001eb169450_T001",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"1814","Zm00001eb169520_T001",1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,26,1,2,1
"1815","Zm00001eb169550_T001",1,2,1,1,1,1,2,1,2,2,1,1,1,1,1,2,2,1,1,1,1,2,2,1,1,1,26,1,2,1
"1816","Zm00001eb169810_T001",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,26,1,2,1
"1817","Zm00001eb170070_T001",1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,26,1,2,1
"1818","Zm00001eb170170_T001",1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"1819","Zm00001eb170330_T001",1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,2,1,2,2,2,26,1,2,1
"1820","Zm00001eb170920_T001",1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"1821","Zm00001eb171410_T001",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"1822","Zm00001eb171820_T002",1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"1823","Zm00001eb171880_T001",1,1,1,2,1,1,1,1,2,2,2,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,26,1,2,1
"1824","Zm00001eb171920_T001",1,1,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,4,1,4,1,1,1,26,1,4,3
"1825","Zm00001eb172000_T003",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,26,1,2,1
"1826","Zm00001eb172230_T001",1,1,1,1,1,2,1,2,2,1,1,1,1,2,1,1,1,1,2,1,2,1,1,1,1,1,26,1,2,1
"1827","Zm00001eb172450_T003",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,26,1,2,1
"1828","Zm00001eb172520_T001",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"1829","Zm00001eb172560_T001",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,26,1,2,1
"1830","Zm00001eb172660_T001",1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,2,2
"1831","Zm00001eb172770_T001",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,26,1,2,1
"1832","Zm00001eb172940_T001",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,26,1,2,1
"1833","Zm00001eb173080_T001",1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"1834","Zm00001eb173160_T001",1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,26,1,2,1
